,table_name,field_name,field_value,language,translation,trans_id,lang,record_id,record_sub_id
2299,,,,,百人畑,百人畑,ja,,
2300,,,,,刈和野上町,刈和野上町,ja,,
2301,,,,,刈和野駅前角,刈和野駅前角,ja,,
2302,,,,,西仙北総合支所前,西仙北総合支所前,ja,,
2303,,,,,刈和野駅前,刈和野駅前,ja,,
2304,,,,,刈和野大町,刈和野大町,ja,,
2305,,,,,刈和野下町,刈和野下町,ja,,
2306,,,,,刈和野橋,刈和野橋,ja,,
2307,,,,,北の目,北の目,ja,,
2308,,,,,赤坂,赤坂,ja,,
2309,,,,,野田,野田,ja,,
2310,,,,,宿上丁,宿上丁,ja,,
2311,,,,,宿下丁,宿下丁,ja,,
2312,,,,,杉山田,杉山田,ja,,
2313,,,,,神岡郵便局前,神岡郵便局前,ja,,
2314,,,,,屋敷南,屋敷南,ja,,
2315,,,,,愛宕下,愛宕下,ja,,
2316,,,,,平形,平形,ja,,
2317,,,,,木直上,木直上,ja,,
2318,,,,,木直,木直,ja,,
2319,,,,,坊田,坊田,ja,,
2320,,,,,（ＪＡ南外支店前）,（ＪＡ南外支店前）,ja,,
2321,,,,,小出,小出,ja,,
2322,,,,,（南外中学校前）,（南外中学校前）,ja,,
2323,,,,,赤平,赤平,ja,,
2324,,,,,（落合橋）,（落合橋）,ja,,
2325,,,,,南外支所前,南外支所前,ja,,
2326,,,,,湯ノ神温泉,湯ノ神温泉,ja,,
2327,,,,,松木田,松木田,ja,,
2328,,,,,岩倉温泉,岩倉温泉,ja,,
2329,,,,,羽後境駅,羽後境駅,ja,,
2330,,,,,羽後境駅東口,羽後境駅東口,ja,,
2331,,,,,境駅前,境駅前,ja,,
2332,,,,,市営住宅前,市営住宅前,ja,,
2333,,,,,市民センター前,市民センター前,ja,,
2334,,,,,合貝,合貝,ja,,
2335,,,,,上合貝,上合貝,ja,,
2336,,,,,一ノ渡,一ノ渡,ja,,
2337,,,,,中一ノ渡,中一ノ渡,ja,,
2338,,,,,上一ノ渡,上一ノ渡,ja,,
2339,,,,,君ケ野入口,君ケ野入口,ja,,
2340,,,,,君ケ野,君ケ野,ja,,
2341,,,,,東君ケ野,東君ケ野,ja,,
2342,,,,,中中野,中中野,ja,,
2343,,,,,徳昌寺前,徳昌寺前,ja,,
2344,,,,,野田入口,野田入口,ja,,
2345,,,,,宇津野入口,宇津野入口,ja,,
2346,,,,,船岡局前,船岡局前,ja,,
2347,,,,,下宇津野,下宇津野,ja,,
2348,,,,,宇津野,宇津野,ja,,
2349,,,,,上宇津野,上宇津野,ja,,
2350,,,,,七袋入口,七袋入口,ja,,
2351,,,,,芋台,芋台,ja,,
2352,,,,,沢内入口,沢内入口,ja,,
2353,,,,,沢内公民館前,沢内公民館前,ja,,
2354,,,,,沢内,沢内,ja,,
2355,,,,,下庄内,下庄内,ja,,
2356,,,,,四季の湯入口,四季の湯入口,ja,,
2357,,,,,協和温泉前,協和温泉前,ja,,
2358,,,,,庄内前田,庄内前田,ja,,
2359,,,,,庄内,庄内,ja,,
2360,,,,,上庄内,上庄内,ja,,
2361,,,,,協和小学校,協和小学校,ja,,
2362,,,,,旧船岡小学校前,旧船岡小学校前,ja,,
2363,,,,,船岡保育園前,船岡保育園前,ja,,
2364,,,,,中上淀川,中上淀川,ja,,
2365,,,,,西町,西町,ja,,
2366,,,,,日暮入口,日暮入口,ja,,
2367,,,,,協和病院前,協和病院前,ja,,
2368,,,,,坊台,坊台,ja,,
2369,,,,,リハセン前,リハセン前,ja,,
2370,,,,,長者森,長者森,ja,,
2371,,,,,千着,千着,ja,,
2372,,,,,上宿,上宿,ja,,
2373,,,,,山田,山田,ja,,
2374,,,,,百寿荘前,百寿荘前,ja,,
2375,,,,,白岩,白岩,ja,,
2376,,,,,下白岩,下白岩,ja,,
2377,,,,,開拓入口,開拓入口,ja,,
2378,,,,,上中村,上中村,ja,,
2379,,,,,中中村,中中村,ja,,
2380,,,,,下中村,下中村,ja,,
2381,,,,,熊の渕,熊の渕,ja,,
2382,,,,,川原,川原,ja,,
2383,,,,,西入口,西入口,ja,,
2384,,,,,西,西,ja,,
2385,,,,,小猿田,小猿田,ja,,
2386,,,,,馬場,馬場,ja,,
2387,,,,,馬場中丁,馬場中丁,ja,,
2388,,,,,上逢田,上逢田,ja,,
2389,,,,,中逢田,中逢田,ja,,
2390,,,,,下逢田,下逢田,ja,,
2391,,,,,土渕,土渕,ja,,
2392,,,,,下川口,下川口,ja,,
2393,,,,,中沢,中沢,ja,,
2394,,,,,中小種,中小種,ja,,
2395,,,,,上野診療所前,上野診療所前,ja,,
2396,,,,,新田会館前,新田会館前,ja,,
2397,,,,,上鏡台,上鏡台,ja,,
2398,,,,,旧小種小学校前,旧小種小学校前,ja,,
2399,,,,,出荷所前,出荷所前,ja,,
2400,,,,,中新田,中新田,ja,,
2401,,,,,福部羅,福部羅,ja,,
2402,,,,,上川口,上川口,ja,,
2403,,,,,淀川保育園前,淀川保育園前,ja,,
2404,,,,,公民館前,公民館前,ja,,
2405,,,,,馬場下丁,馬場下丁,ja,,
2406,,,,,半仙,半仙,ja,,
2407,,,,,峰吉川駅前,峰吉川駅前,ja,,
2408,,,,,峰吉川,峰吉川,ja,,
2409,,,,,高寺,高寺,ja,,
2410,,,,,小平,小平,ja,,
2411,,,,,下岩瀬,下岩瀬,ja,,
2412,,,,,湯ノ沢上,湯ノ沢上,ja,,
2413,,,,,湯ノ沢,湯ノ沢,ja,,
2414,,,,,湯ノ沢下,湯ノ沢下,ja,,
2415,,,,,本荘営業所,本荘営業所,ja,,
2416,,,,,栄町一丁目,栄町一丁目,ja,,
2417,,,,,桜小路,桜小路,ja,,
2418,,,,,本荘駅前,本荘駅前,ja,,
2419,,,,,本荘大町,本荘大町,ja,,
2420,,,,,石脇新町,石脇新町,ja,,
2421,,,,,三軒町,三軒町,ja,,
2422,,,,,緑町,緑町,ja,,
2423,,,,,新山公園前,新山公園前,ja,,
2424,,,,,新山小学校入口,新山小学校入口,ja,,
2425,,,,,竜巻,竜巻,ja,,
2426,,,,,山ノ神,山ノ神,ja,,
2427,,,,,石脇交番前,石脇交番前,ja,,
2428,,,,,竜巻局前,竜巻局前,ja,,
2429,,,,,赤冗,赤冗,ja,,
2430,,,,,由利工業高校前,由利工業高校前,ja,,
2431,,,,,技能センター前,技能センター前,ja,,
2432,,,,,ぱいんすぱ前,ぱいんすぱ前,ja,,
2433,,,,,車検場前,車検場前,ja,,
2434,,,,,団地前,団地前,ja,,
2435,,,,,促進住宅前,促進住宅前,ja,,
2436,,,,,田尻,田尻,ja,,
2437,,,,,イオン本荘前,イオン本荘前,ja,,
2438,,,,,本荘マリーナ入口,本荘マリーナ入口,ja,,
2439,,,,,田尻野,田尻野,ja,,
2440,,,,,菅原病院前,菅原病院前,ja,,
2441,,,,,由利振興局前,由利振興局前,ja,,
2442,,,,,砂子下,砂子下,ja,,
2443,,,,,東北電力前,東北電力前,ja,,
2444,,,,,田頭,田頭,ja,,
2445,,,,,石脇ショッピングセンター,石脇ショッピングセンター,ja,,
2446,,,,,岩渕下,岩渕下,ja,,
2447,,,,,本荘第一病院前,本荘第一病院前,ja,,
2448,,,,,県立大学入口,県立大学入口,ja,,
2449,,,,,由利高校入口,由利高校入口,ja,,
2450,,,,,羽交整備工場前,羽交整備工場前,ja,,
2451,,,,,由利組合病院前,由利組合病院前,ja,,
2452,,,,,石脇,石脇,ja,,
2453,,,,,中町,中町,ja,,
2454,,,,,上ノ山団地入口,上ノ山団地入口,ja,,
2455,,,,,浜松町,浜松町,ja,,
2456,,,,,浜松町中央,浜松町中央,ja,,
2457,,,,,浜松町公民館前,浜松町公民館前,ja,,
2458,,,,,美倉町,美倉町,ja,,
2459,,,,,本荘駅前角,本荘駅前角,ja,,
2460,,,,,赤沼,赤沼,ja,,
2461,,,,,飛鳥神社前,飛鳥神社前,ja,,
2462,,,,,県立大学前,県立大学前,ja,,
2463,,,,,柴野,柴野,ja,,
2464,,,,,柴野神社前,柴野神社前,ja,,
2465,,,,,福田入口,福田入口,ja,,
2466,,,,,畑谷,畑谷,ja,,
2467,,,,,(平岡),(平岡),ja,,
2468,,,,,内越,内越,ja,,
2469,,,,,北館,北館,ja,,
2470,,,,,中の目,中の目,ja,,
2471,,,,,白坂,白坂,ja,,
2472,,,,,(牛寺),(牛寺),ja,,
2473,,,,,赤田大仏前,赤田大仏前,ja,,
2474,,,,,(上田表),(上田表),ja,,
2475,,,,,百部岡,百部岡,ja,,
2476,,,,,(山崎),(山崎),ja,,
2477,,,,,堅田,堅田,ja,,
2478,,,,,坂巻,坂巻,ja,,
2479,,,,,二又,二又,ja,,
2480,,,,,大浦,大浦,ja,,
2481,,,,,上谷地,上谷地,ja,,
2482,,,,,黒瀬,黒瀬,ja,,
2483,,,,,沖村,沖村,ja,,
2484,,,,,上黒瀬,上黒瀬,ja,,
2485,,,,,深沢,深沢,ja,,
2486,,,,,米坂,米坂,ja,,
2487,,,,,鍋倉,鍋倉,ja,,
2488,,,,,大内中学校入口,大内中学校入口,ja,,
2489,,,,,羽後岩谷駅前,羽後岩谷駅前,ja,,
2490,,,,,岩谷,岩谷,ja,,
2491,,,,,岩谷小学校入口,岩谷小学校入口,ja,,
2492,,,,,大内総合支所前,大内総合支所前,ja,,
2493,,,,,岩谷郵便局入口,岩谷郵便局入口,ja,,
2494,,,,,JA大内支店前,JA大内支店前,ja,,
2495,,,,,岩谷松山,岩谷松山,ja,,
2496,,,,,道の駅おおうち,道の駅おおうち,ja,,
2497,,,,,ポンパル,ポンパル,ja,,
2498,,,,,上三川,上三川,ja,,
2499,,,,,三川,三川,ja,,
2500,,,,,栗山,栗山,ja,,
2501,,,,,小屋川,小屋川,ja,,
2502,,,,,向村,向村,ja,,
2503,,,,,親川,親川,ja,,
2504,,,,,芦川,芦川,ja,,
2505,,,,,折林,折林,ja,,
2506,,,,,松ヶ崎浜辺,松ヶ崎浜辺,ja,,
2507,,,,,松ヶ崎出張所前,松ヶ崎出張所前,ja,,
2508,,,,,神の沢,神の沢,ja,,
2509,,,,,松ヶ崎大町,松ヶ崎大町,ja,,
2510,,,,,松ヶ崎共済会館前,松ヶ崎共済会館前,ja,,
2511,,,,,羽後亀田駅,羽後亀田駅,ja,,
2512,,,,,御門町,御門町,ja,,
2513,,,,,鶴舞町,鶴舞町,ja,,
2514,,,,,ハローワーク本荘前,ハローワーク本荘前,ja,,
2515,,,,,車検場入口,車検場入口,ja,,
2516,,,,,はなれ山,はなれ山,ja,,
2517,,,,,岩城中学校入口,岩城中学校入口,ja,,
2518,,,,,二古,二古,ja,,
2519,,,,,新鶴潟,新鶴潟,ja,,
2520,,,,,道の駅岩城,道の駅岩城,ja,,
2521,,,,,地蔵堂前,地蔵堂前,ja,,
2522,,,,,内道川,内道川,ja,,
2523,,,,,岩城郵便局前,岩城郵便局前,ja,,
2524,,,,,道川駅前,道川駅前,ja,,
2525,,,,,緑ヶ丘,緑ヶ丘,ja,,
2526,,,,,勝手,勝手,ja,,
2527,,,,,上新谷,上新谷,ja,,
2528,,,,,雪川,雪川,ja,,
2529,,,,,羽川入口,羽川入口,ja,,
2530,,,,,下浜駅前,下浜駅前,ja,,
2531,,,,,長浜,長浜,ja,,
2532,,,,,桂浜海水浴場前,桂浜海水浴場前,ja,,
2533,,,,,日吉神社前,日吉神社前,ja,,
2534,,,,,新屋駅入口,新屋駅入口,ja,,
2535,,,,,西中学校前,西中学校前,ja,,
2536,,,,,美術大学前,美術大学前,ja,,
2537,,,,,茨島四丁目,茨島四丁目,ja,,
2538,,,,,茨島三丁目,茨島三丁目,ja,,
2539,,,,,ハローワーク秋田前,ハローワーク秋田前,ja,,
2540,,,,,むつみ町,むつみ町,ja,,
2541,,,,,川元開和町,川元開和町,ja,,
2542,,,,,長崎屋前,長崎屋前,ja,,
2543,,,,,山王十字路,山王十字路,ja,,
2544,,,,,大町二丁目,大町二丁目,ja,,
2545,,,,,川反入口,川反入口,ja,,
2546,,,,,中通二丁目,中通二丁目,ja,,
2547,,,,,秋田駅前,秋田駅前,ja,,
2548,,,,,木内前,木内前,ja,,
2549,,,,,県庁前,県庁前,ja,,
2550,,,,,八橋市民広場前,八橋市民広場前,ja,,
2551,,,,,文化会館、球場前,文化会館、球場前,ja,,
2552,,,,,県立体育館前,県立体育館前,ja,,
2553,,,,,一番堰,一番堰,ja,,
2554,,,,,蓼沼,蓼沼,ja,,
2555,,,,,交流センター前,交流センター前,ja,,
2556,,,,,東中学校入口,東中学校入口,ja,,
2557,,,,,二十六木,二十六木,ja,,
2558,,,,,三条,三条,ja,,
2559,,,,,荒町入口,荒町入口,ja,,
2560,,,,,万願寺入口,万願寺入口,ja,,
2561,,,,,荒田目,荒田目,ja,,
2562,,,,,下万願寺,下万願寺,ja,,
2563,,,,,万願寺,万願寺,ja,,
2564,,,,,鮎瀬入口,鮎瀬入口,ja,,
2565,,,,,田高,田高,ja,,
2566,,,,,雪車町,雪車町,ja,,
2567,,,,,石名坂,石名坂,ja,,
2568,,,,,石沢小学校前,石沢小学校前,ja,,
2569,,,,,石沢,石沢,ja,,
2570,,,,,館,館,ja,,
2571,,,,,柳生入口,柳生入口,ja,,
2572,,,,,一本木,一本木,ja,,
2573,,,,,鳥田目,鳥田目,ja,,
2574,,,,,上鳥田目,上鳥田目,ja,,
2575,,,,,笹井,笹井,ja,,
2576,,,,,大簗,大簗,ja,,
2577,,,,,山内,山内,ja,,
2578,,,,,畑村,畑村,ja,,
2579,,,,,下舟木,下舟木,ja,,
2580,,,,,上舟木,上舟木,ja,,
2581,,,,,大琴,大琴,ja,,
2582,,,,,上大琴,上大琴,ja,,
2583,,,,,宿,宿,ja,,
2584,,,,,横渡,横渡,ja,,
2585,,,,,上横渡,上横渡,ja,,
2586,,,,,蔵,蔵,ja,,
2587,,,,,蔵新田,蔵新田,ja,,
2588,,,,,老方新町,老方新町,ja,,
2589,,,,,老方横小路,老方横小路,ja,,
2590,,,,,老方,老方,ja,,
2591,,,,,東由利総合支所,東由利総合支所,ja,,
2592,,,,,道の駅黄桜の里,道の駅黄桜の里,ja,,
2593,,,,,東中学校前,東中学校前,ja,,
2594,,,,,象潟駅前,象潟駅前,ja,,
2595,,,,,象潟新町,象潟新町,ja,,
2596,,,,,荒古屋,荒古屋,ja,,
2597,,,,,二丁目塩越,二丁目塩越,ja,,
2598,,,,,大町一丁目,大町一丁目,ja,,
2599,,,,,熊野神社前,熊野神社前,ja,,
2600,,,,,中橋,中橋,ja,,
2601,,,,,蚶満寺前,蚶満寺前,ja,,
2602,,,,,大塩越,大塩越,ja,,
2603,,,,,工業団地南前,工業団地南前,ja,,
2604,,,,,工業団地北前,工業団地北前,ja,,
2605,,,,,仁賀保高校前,仁賀保高校前,ja,,
2606,,,,,はまなす前,はまなす前,ja,,
2607,,,,,赤石,赤石,ja,,
2608,,,,,備中,備中,ja,,
2609,,,,,金浦駅前角,金浦駅前角,ja,,
2610,,,,,勢至公園前,勢至公園前,ja,,
2611,,,,,竹島潟,竹島潟,ja,,
2612,,,,,白瀬記念館入口,白瀬記念館入口,ja,,
2613,,,,,上黒川,上黒川,ja,,
2614,,,,,下黒川,下黒川,ja,,
2615,,,,,芹田,芹田,ja,,
2616,,,,,三ツ森,三ツ森,ja,,
2617,,,,,午の浜温泉前,午の浜温泉前,ja,,
2618,,,,,深谷地,深谷地,ja,,
2619,,,,,鈴,鈴,ja,,
2620,,,,,長磯,長磯,ja,,
2621,,,,,画書面,画書面,ja,,
2622,,,,,仁賀保公園前,仁賀保公園前,ja,,
2623,,,,,平沢新町,平沢新町,ja,,
2624,,,,,琴浦公民館前,琴浦公民館前,ja,,
2625,,,,,琴浦,琴浦,ja,,
2626,,,,,前田,前田,ja,,
2627,,,,,両前寺,両前寺,ja,,
2628,,,,,山田下,山田下,ja,,
2629,,,,,西の沢,西の沢,ja,,
2630,,,,,上出戸,上出戸,ja,,
2631,,,,,下出戸,下出戸,ja,,
2632,,,,,西目中学校前,西目中学校前,ja,,
2633,,,,,西目浜山,西目浜山,ja,,
2634,,,,,西目高校前,西目高校前,ja,,
2635,,,,,若松町,若松町,ja,,
2636,,,,,上豊栄,上豊栄,ja,,
2637,,,,,西目道の駅,西目道の駅,ja,,
2638,,,,,海士剥,海士剥,ja,,
2639,,,,,水林,水林,ja,,
2640,,,,,白雪橋,白雪橋,ja,,
2641,,,,,三ツ森入口,三ツ森入口,ja,,
2642,,,,,午の浜温泉入口,午の浜温泉入口,ja,,
2643,,,,,新平森,新平森,ja,,
2644,,,,,京田,京田,ja,,
2645,,,,,仁賀保神社前,仁賀保神社前,ja,,
2646,,,,,潮騒の丘ニュータウン,潮騒の丘ニュータウン,ja,,
2647,,,,,市役所前,市役所前,ja,,
2648,,,,,本荘公園前,本荘公園前,ja,,
2649,,,,,福祉エリア,福祉エリア,ja,,
2650,,,,,本荘高校,本荘高校,ja,,
2651,,,,,はまなす団地入口,はまなす団地入口,ja,,
2652,,,,,立石,立石,ja,,
2653,,,,,関,関,ja,,
2654,,,,,浜田,浜田,ja,,
2655,,,,,西中野沢,西中野沢,ja,,
2656,,,,,砂山,砂山,ja,,
2657,,,,,上浜駅前,上浜駅前,ja,,
2658,,,,,大砂川,大砂川,ja,,
2659,,,,,荒屋,荒屋,ja,,
2660,,,,,浜山,浜山,ja,,
2661,,,,,大谷地,大谷地,ja,,
2662,,,,,川袋,川袋,ja,,
2663,,,,,大須郷,大須郷,ja,,
2664,,,,,小田,小田,ja,,
2665,,,,,小砂川駅前,小砂川駅前,ja,,
2666,,,,,小砂川海水浴場前,小砂川海水浴場前,ja,,
2667,,,,,中磯,中磯,ja,,
2668,,,,,アマクラ,アマクラ,ja,,
2669,,,,,三崎公園前,三崎公園前,ja,,
2670,,,,,駅前十字路,駅前十字路,ja,,
2671,,,,,後田,後田,ja,,
2672,,,,,武道島,武道島,ja,,
2673,,,,,象潟小学校前,象潟小学校前,ja,,
2674,,,,,金浦駅,金浦駅,ja,,
2675,,,,,金浦駅西口,金浦駅西口,ja,,
2676,,,,,金浦駅東口,金浦駅東口,ja,,
2677,,,,,金浦駅前,金浦駅前,ja,,
2678,,,,,薬師堂,薬師堂,ja,,
2679,,,,,玉の池,玉の池,ja,,
2680,,,,,俵巻ガード前,俵巻ガード前,ja,,
2681,,,,,明法,明法,ja,,
2682,,,,,川辺駅,川辺駅,ja,,
2683,,,,,川辺駅西口,川辺駅西口,ja,,
2684,,,,,川辺駅前,川辺駅前,ja,,
2685,,,,,小田住宅前,小田住宅前,ja,,
2686,,,,,矢島高校前,矢島高校前,ja,,
2687,,,,,新ら町,新ら町,ja,,
2688,,,,,豊町角,豊町角,ja,,
2689,,,,,矢島駅前,矢島駅前,ja,,
2690,,,,,新町角,新町角,ja,,
2691,,,,,館町,館町,ja,,
2692,,,,,矢島郵便局前,矢島郵便局前,ja,,
2693,,,,,矢島総合支所前,矢島総合支所前,ja,,
2694,,,,,上薬師堂,上薬師堂,ja,,
2695,,,,,埋田入口,埋田入口,ja,,
2696,,,,,埋田,埋田,ja,,
2697,,,,,元屋敷,元屋敷,ja,,
2698,,,,,南福田,南福田,ja,,
2699,,,,,鮎川,鮎川,ja,,
2700,,,,,寺田,寺田,ja,,
2701,,,,,下黒沢,下黒沢,ja,,
2702,,,,,上黒沢,上黒沢,ja,,
2703,,,,,曲沢入口,曲沢入口,ja,,
2704,,,,,善隣館前,善隣館前,ja,,
2705,,,,,前郷駅前,前郷駅前,ja,,
2706,,,,,前郷,前郷,ja,,
2707,,,,,西小路,西小路,ja,,
2708,,,,,森子,森子,ja,,
2709,,,,,神田,神田,ja,,
2710,,,,,米山,米山,ja,,
2711,,,,,奉行免,奉行免,ja,,
2712,,,,,西滝沢,西滝沢,ja,,
2713,,,,,新上条,新上条,ja,,
2714,,,,,上条,上条,ja,,
2715,,,,,荒沢口,荒沢口,ja,,
2716,,,,,小板戸,小板戸,ja,,
2717,,,,,岩坂,岩坂,ja,,
2718,,,,,熊の堂,熊の堂,ja,,
2719,,,,,田中,田中,ja,,
2720,,,,,小坂,小坂,ja,,
2721,,,,,曲り渕,曲り渕,ja,,
2722,,,,,矢島幹部交番前,矢島幹部交番前,ja,,
2723,,,,,大川原,大川原,ja,,
2724,,,,,豊町,豊町,ja,,
2725,,,,,上新所,上新所,ja,,
2726,,,,,下郷内,下郷内,ja,,
2727,,,,,郷内,郷内,ja,,
2728,,,,,道仏坂,道仏坂,ja,,
2729,,,,,坪渕,坪渕,ja,,
2730,,,,,矢ノ本,矢ノ本,ja,,
2731,,,,,鐙ヶ平,鐙ヶ平,ja,,
2732,,,,,下伏見,下伏見,ja,,
2733,,,,,中伏見,中伏見,ja,,
2734,,,,,鳥海総合支所前,鳥海総合支所前,ja,,
2735,,,,,鳥海菜らんど,鳥海菜らんど,ja,,
2736,,,,,境,境,ja,,
2737,,,,,久保,久保,ja,,
2738,,,,,五海保,五海保,ja,,
2739,,,,,家の下,家の下,ja,,
2740,,,,,玉米,玉米,ja,,
2741,,,,,八日町,八日町,ja,,
2742,,,,,雪車町入口,雪車町入口,ja,,
2743,,,,,上野入口,上野入口,ja,,
2744,,,,,六郷高校前,六郷高校前,ja,,
2745,,,,,ねむの丘前,ねむの丘前,ja,,
2746,,,,,横町橋,横町橋,ja,,
2747,,,,,小館,小館,ja,,
2748,,,,,協和スキー場,協和スキー場,ja,,
2749,,,,,南巻,南巻,ja,,
2750,,,,,角館・大曲線,角館・大曲線,ja,,
2751,,,,,角館・六郷線,角館・六郷線,ja,,
2752,,,,,角館・田沢湖線,角館・田沢湖線,ja,,
2753,,,,,鎧畑線,鎧畑線,ja,,
2754,,,,,乳頭線,乳頭線,ja,,
2755,,,,,田沢湖一周線,田沢湖一周線,ja,,
2756,,,,,駒ヶ岳線,駒ヶ岳線,ja,,
2757,,,,,八幡平線,八幡平線,ja,,
2758,,,,,玉川線,玉川線,ja,,
2759,,,,,新玉川線,新玉川線,ja,,
2760,,,,,田沢湖遊覧船,田沢湖遊覧船,ja,,
2761,,,,,横手清陵学院線,横手清陵学院線,ja,,
2762,,,,,横手市内線,横手市内線,ja,,
2763,,,,,朝日が丘線／上台線,朝日が丘線／上台線,ja,,
2764,,,,,朝日が丘線,朝日が丘線,ja,,
2765,,,,,上台線,上台線,ja,,
2766,,,,,大森線,大森線,ja,,
2767,,,,,角間川線,角間川線,ja,,
2768,,,,,山内線,山内線,ja,,
2769,,,,,横手・本荘線,横手・本荘線,ja,,
2770,,,,,横手・小安線,横手・小安線,ja,,
2771,,,,,ふるさと村線,ふるさと村線,ja,,
2772,,,,,平鹿病院線,平鹿病院線,ja,,
2773,,,,,横手・湯沢線／岩井川線,横手・湯沢線／岩井川線,ja,,
2774,,,,,横手・湯沢線,横手・湯沢線,ja,,
2775,,,,,湯沢・小安線,湯沢・小安線,ja,,
2776,,,,,横堀線,横堀線,ja,,
2777,,,,,岩井川線,岩井川線,ja,,
2778,,,,,西馬音内線,西馬音内線,ja,,
2779,,,,,山田線,山田線,ja,,
2780,,,,,雄湯郷ランド・シャトルバス,雄湯郷ランド・シャトルバス,ja,,
2781,,,,,横手・大曲線,横手・大曲線,ja,,
2782,,,,,川西線,川西線,ja,,
2783,,,,,千屋線,千屋線,ja,,
2784,,,,,イオン・イーストモール線,イオン・イーストモール線,ja,,
2785,,,,,長信田線,長信田線,ja,,
2786,,,,,杉山田線,杉山田線,ja,,
2787,,,,,南外線,南外線,ja,,
2788,,,,,船岡線,船岡線,ja,,
2789,,,,,淀川線,淀川線,ja,,
2790,,,,,峰吉川線,峰吉川線,ja,,
2791,,,,,角館・稲沢線,角館・稲沢線,ja,,
2792,,,,,本荘市内線,本荘市内線,ja,,
2793,,,,,県立大学線,県立大学線,ja,,
2794,,,,,赤田線,赤田線,ja,,
2795,,,,,岩谷線,岩谷線,ja,,
2796,,,,,松ヶ崎線,松ヶ崎線,ja,,
2797,,,,,秋田線,秋田線,ja,,
2798,,,,,東由利線,東由利線,ja,,
2799,,,,,本荘象潟線,本荘象潟線,ja,,
2800,,,,,福祉エリア線,福祉エリア線,ja,,
2801,,,,,本荘高校線,本荘高校線,ja,,
2802,,,,,小砂川線,小砂川線,ja,,
2803,,,,,仁賀保高校線,仁賀保高校線,ja,,
2804,,,,,本荘・伏見線,本荘・伏見線,ja,,
2805,,,,,特急由利工業高校線,特急由利工業高校線,ja,,
2806,,,,,大曲ＢＴ行き,大曲ＢＴ行き,ja,,
2807,,,,,角館高校前行き,角館高校前行き,ja,,
2808,,,,,角館営業所行き,角館営業所行き,ja,,
2809,,,,,中央公園前行き,中央公園前行き,ja,,
2810,,,,,田沢湖駅前行き,田沢湖駅前行き,ja,,
2811,,,,,鎧畑行き,鎧畑行き,ja,,
2812,,,,,市立田沢湖病院前行き,市立田沢湖病院前行き,ja,,
2813,,,,,乳頭蟹場温泉行き,乳頭蟹場温泉行き,ja,,
2814,,,,,アルパこまくさ行き,アルパこまくさ行き,ja,,
2815,,,,,左回り,左回り,ja,,
2816,,,,,右回り,右回り,ja,,
2817,,,,,駒ヶ岳八合目行き,駒ヶ岳八合目行き,ja,,
2818,,,,,玉川温泉行き,玉川温泉行き,ja,,
2819,,,,,八幡平頂上行き,八幡平頂上行き,ja,,
2820,,,,,花輪行き,花輪行き,ja,,
2821,,,,,新玉川温泉行き,新玉川温泉行き,ja,,
2822,,,,,白浜潟尻往復,白浜潟尻往復,ja,,
2823,,,,,横手清陵学院前行き,横手清陵学院前行き,ja,,
2824,,,,,横手駅東口行き,横手駅東口行き,ja,,
2825,,,,,南小学校前行き,南小学校前行き,ja,,
2826,,,,,横手高校前行き,横手高校前行き,ja,,
2827,,,,,碇（朝倉小学校前）行き,碇（朝倉小学校前）行き,ja,,
2828,,,,,上台行き,上台行き,ja,,
2829,,,,,ふるさと・朝日→西口・平病,ふるさと・朝日→西口・平病,ja,,
2830,,,,,西口・平病→朝日・ふるさと,西口・平病→朝日・ふるさと,ja,,
2831,,,,,横手バスターミナル行き,横手バスターミナル行き,ja,,
2832,,,,,大森病院前行き,大森病院前行き,ja,,
2833,,,,,大曲バスターミナル行き,大曲バスターミナル行き,ja,,
2834,,,,,三ッ又温泉入口行き,三ッ又温泉入口行き,ja,,
2835,,,,,沼舘行き,沼舘行き,ja,,
2836,,,,,坂の下行き,坂の下行き,ja,,
2837,,,,,本荘営業所行き,本荘営業所行き,ja,,
2838,,,,,梺行き,梺行き,ja,,
